,,,,,,,,,,,
Loan Id,Quarters,Years,Segment of Loan,Lender Name,Type of Loan,Original Loan size,Outstanding loan amount,Borrower Age,Borrower Income,New to Credit (Y /N),Gender
PVT00MICRO88,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,6240,2223,44,430920,N,F
PVT00MICRO45,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,6360,2054,55,795312,N,M
PVT00MICRO26,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7140,3307,47,457960,N,M
PVT00MICRO30,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7140,3316,29,675491,N,M
PVT00MICRO85,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7630,2352,49,472264,N,M
PVT00MICRO7,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,9900,3762,49,290158,N,M
PVT00MICRO95,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,10400,3885,56,319060,N,F
PVT00MICRO23,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,11000,4469,41,808496,N,M
PVT00MICRO32O,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,10200,4644,49,419972,N,M
PVT00MICROV616,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,23460,8680,50,454356,N,F
PVT00MICROV893,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,24610,7801,37,596576,Y,F
PVT00MICROV327,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,26520,9464,30,394188,Y,M
PVT00MICROV703,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,28600,12051,34,499932,N,F
PVT00MICROV1492,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,28840,9615,55,1027548,N,M
PVT00MICROV305,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,43870,14493,64,600484,Y,M
PVT00MICROV1769,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,88880,32313,58,589470,N,F
PSUIN300146MICRO016456,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,7210,3553,26,402480,Y,M
PSUIN300214MICRO0149759,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,8080,3900,57,797844,N,M
PSUIN300339MICRO0132580,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,4360,1583,39,795906,N,M
PSUIN300302MICRO0112950,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,5150,2047,48,386360,N,M
PSUIN300299MICRO0142026,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5500,2257,26,693558,Y,F
PSUIN300273MICRO0145584,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,5050,2268,34,909078,Y,M
PSUIN300388MICRO0140883,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6180,2558,52,847880,Y,F
PSUIN300404MICRO012183,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6420,2485,55,1011560,Y,M
PSUIN300407MICRO017460,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6420,2838,29,478332,N,F
PSUIN300238MICRO0134150,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6060,2289,58,535603,Y,F
PSUIN300127MICRO0117480,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6240,2898,50,725180,Y,M
PSUIN30085MICRO0123927,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6300,2970,53,961299,N,M
PSUIN300162MICRO0130682,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6060,3168,31,531300,N,M
PSUIN300324MICRO0112830,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,7490,2464,29,535805,N,M
PSUIN300460MICRO0127016,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,7210,2828,27,230010,N,M
PSUIN300136MICRO012028,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,7210,2475,33,710736,N,M
PSUIN300369MICRO0121237,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,7700,2541,44,447935,Y,M
PSUIN300161MICRO0121616,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,7630,2329,48,408100,Y,M
PSUIN30078MICRO013216,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,8080,2801,52,778040,Y,M
PSUIN300392MICRO0147083,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,8560,3264,37,408564,N,M
PSUIN300181MICRO0131302,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,8080,3749,57,568776,N,M
PSUIN300429MICRO0120773,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,8800,2774,52,478712,N,M
PSUIN300277MICRO0121003,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,9630,4212,41,1060243,N,M
PSUIN300111MICRO0115926,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,9810,3556,38,647973,N,M
PSUIN300147MICRO0126269,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,9450,4218,49,733664,Y,M
PSUIN300377MICRO0142468,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,13130,4726,53,275988,N,F
PSUIN30042MICRO0113851,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,24840,9660,30,690079,N,M
PSUIN300345MICRO0143192,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,26260,11619,41,564874,N,M
PSUIN300188MICRO0141695,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,29430,12190,29,627414,Y,M
PSUIN300245MICRO0126646,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,38160,13482,55,706536,Y,F
PSUIN300247MICRO0133121,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,41820,17384,28,450394,N,M
PSUIN30075MICRO01594,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,42420,16480,46,717970,Y,M
PSUIN300291MICRO0145266,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,54500,23220,36,308880,N,M
PSUIN300244MICRO0136568,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,56160,22276,28,786240,Y,F
PSUIN300404MICRO014554,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,59920,20384,48,604800,Y,M
PSUIN30071MICRO018080,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,59590,22484,24,584100,Y,M
PSUIN300358MICRO0136269,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,62400,25440,32,787800,Y,F
PSUIN300341MICRO0145701,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,92400,34608,30,816480,N,M
PSUIN300216MICRO0130291,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,92880,38459,37,438600,N,M
PSUIN300242MICRO0139943,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,115540,41943,66,699780,N,M
NBFCIN163AUTO35553,Q4,FY20,Retail,NBFC,Auto Loans,276336,72230,43,2585520,Y,M
NBFCIN236AUTO13752,Q4,FY19,Retail,NBFC,Auto Loans,177384,177384,25,2788688,Y,M
IC0035AUL5908,Q4,FY21,Retail,PVT Bank,Auto Loans,404558,382491,28,5902869,N,M
PSUNAUTO294LOA7205,Q4,FY21,Retail,PSU Bank,Auto Loans,274353,126202,30,1570608,N,M
PSUNAUTO356LOA29784,Q4,FY19,Retail,PSU Bank,Auto Loans,279620,149622,50,528736,N,F
PSUNAUTO12LOA32306,Q4,FY20,Retail,PSU Bank,Auto Loans,125556,48755,24,1536508,N,M
PSUNAUTO106LOA17633,Q4,FY20,Retail,PSU Bank,Auto Loans,412403,191067,49,1558810,N,M
PVTN6CCL11349,Q4,FY21,Retail,PVT Bank,Credit Card,6090,3764,57,484282,N,M
PSUN19CC12061,Q4,FY21,Retail,PSU Bank,Credit Card,13161,7501,45,481821,Y,F
PVTN78CCL9561,Q4,FY21,Retail,PVT Bank,Credit Card,13312,6789,52,437400,N,M
NBFCINCCL30AA020981,Q4,FY19,Retail,NBFC,Credit Card,16350,6615,45,353980,Y,M
NBFCINCCL30AA019866,Q4,FY20,Retail,NBFC,Credit Card,16960,8976,52,343546,N,M
PVTN52CCL11965,Q4,FY19,Retail,PVT Bank,Credit Card,22127,10767,33,508535,N,M
NBFCINCCL30AA021250,Q4,FY21,Retail,NBFC,Credit Card,22236,12452,46,379575,Y,M
PVTN26CCL1410,Q4,FY19,Retail,PVT Bank,Credit Card,21216,9243,44,413608,Y,F
PVTN84CCL251,Q4,FY19,Retail,PVT Bank,Credit Card,22890,8547,31,552420,Y,M
PSUN62CC1834,Q4,FY20,Retail,PSU Bank,Credit Card,26322,9534,44,477755,N,M
PVTN10CCL10365,Q4,FY20,Retail,PVT Bank,Credit Card,27500,10450,58,482864,Y,M
PSUN74CC4769,Q4,FY19,Retail,PSU Bank,Credit Card,27000,17010,42,604044,Y,F
NBFCINCCL30AA05184,Q4,FY20,Retail,NBFC,Credit Card,27324,13915,39,411094,N,M
NBFCINCCL30AA016441,Q4,FY19,Retail,NBFC,Credit Card,28930,14357,30,377910,Y,M
PVTN70CCL3828,Q4,FY19,Retail,PVT Bank,Credit Card,28930,18178,46,432952,N,M
PVTN74CCL4116,Q4,FY20,Retail,PVT Bank,Credit Card,28355,11463,45,504899,N,M
NBFCINCCL30AA04200,Q4,FY19,Retail,NBFC,Credit Card,28997,13712,46,400786,Y,M
PSUN31CC8531,Q4,FY19,Retail,PSU Bank,Credit Card,29425,17655,40,478278,N,M
PSUN90CC3506,Q4,FY19,Retail,PSU Bank,Credit Card,30348,14131,53,252408,Y,F
PVTN42CCL12354,Q4,FY19,Retail,PVT Bank,Credit Card,30345,12285,54,574162,N,F
PVTN60CCL11486,Q4,FY19,Retail,PVT Bank,Credit Card,32155,11682,33,215322,Y,M
PVTN4CCL2970,Q4,FY19,Retail,PVT Bank,Credit Card,31108,11623,37,436800,Y,M
PVTN89CCL9331,Q4,FY21,Retail,PVT Bank,Credit Card,33681,9640,45,372198,Y,F
NBFCINCCL30AA08401,Q4,FY20,Retail,NBFC,Credit Card,32219,17082,26,543504,Y,F
PVTN16CCL11239,Q4,FY20,Retail,PVT Bank,Credit Card,34230,19351,48,319823,N,M
NBFCINCCL30AA09182,Q4,FY19,Retail,NBFC,Credit Card,34335,21189,55,497232,Y,M
PVTN17CCL7538,Q4,FY20,Retail,PVT Bank,Credit Card,36080,20860,48,298320,N,F
PVTN72CCL9286,Q4,FY19,Retail,PVT Bank,Credit Card,34320,12790,25,564556,N,F
NBFCINCCL30AA08882,Q4,FY21,Retail,NBFC,Credit Card,34170,13014,50,240135,Y,F
PSUN82CC6696,Q4,FY21,Retail,PSU Bank,Credit Card,37180,10545,29,382095,N,F
PVTN50CCL400,Q4,FY20,Retail,PVT Bank,Credit Card,36936,11624,24,389340,N,M
PSUN16CC6885,Q4,FY21,Retail,PSU Bank,Credit Card,36015,13857,45,596992,N,M
PVTN80CCL10232,Q4,FY20,Retail,PVT Bank,Credit Card,36608,20335,58,409240,N,M
PSUN26CC1722,Q4,FY19,Retail,PSU Bank,Credit Card,38448,13698,28,374850,N,M
PVTN44CCL4973,Q4,FY20,Retail,PVT Bank,Credit Card,38220,21810,26,589472,N,F
PVTN95CCL11189,Q4,FY20,Retail,PVT Bank,Credit Card,38948,24926,30,448238,N,M
PSUN7CC4268,Q4,FY21,Retail,PSU Bank,Credit Card,40112,17435,49,628430,N,M
PVTN74CCL5111,Q4,FY21,Retail,PVT Bank,Credit Card,38584,12536,36,704110,Y,M
PVTN36CCL12233,Q4,FY19,Retail,PVT Bank,Credit Card,41470,15758,44,628430,N,M
PVTN8CCL5382,Q4,FY19,Retail,PVT Bank,Credit Card,38178,21432,36,635364,N,M
PVTN59CCL4137,Q4,FY21,Retail,PVT Bank,Credit Card,39795,15144,33,647342,N,M
PVTN18CCL9886,Q4,FY19,Retail,PVT Bank,Credit Card,39520,21340,34,611757,N,M
PVTN28CCL7925,Q4,FY19,Retail,PVT Bank,Credit Card,41910,13468,34,602805,Y,M
PSUN19CC7589,Q4,FY20,Retail,PSU Bank,Credit Card,39346,13488,55,661260,N,M
PSUN4CC10406,Q4,FY19,Retail,PSU Bank,Credit Card,38683,25170,33,648313,N,M
NBFCINCCL30AA01280,Q4,FY19,Retail,NBFC,Credit Card,39289,23320,37,684828,N,M
PVTN70CCL3494,Q4,FY19,Retail,PVT Bank,Credit Card,42401,12541,38,617283,Y,F
NBFCINCCL30AA017203,Q4,FY19,Retail,NBFC,Credit Card,43709,20041,48,616032,N,M
PSUN16CC3100,Q4,FY20,Retail,PSU Bank,Credit Card,41715,13498,49,654412,Y,F
PVTN59CCL9807,Q4,FY20,Retail,PVT Bank,Credit Card,44254,21741,37,686482,Y,F
PVTN85CCL6462,Q4,FY21,Retail,PVT Bank,Credit Card,47300,26384,29,643420,Y,F
PSUN34CC4501,Q4,FY21,Retail,PSU Bank,Credit Card,44574,30109,45,595855,Y,M
NBFCINCCL30AA0871,Q4,FY20,Retail,NBFC,Credit Card,48178,26860,59,645498,N,M
PVTN68CCL12271,Q4,FY20,Retail,PVT Bank,Credit Card,45186,28839,38,576810,Y,M
PVTN13CCL9067,Q4,FY19,Retail,PVT Bank,Credit Card,48723,19864,55,616512,N,M
NBFCINCCL30AA021609,Q4,FY21,Retail,NBFC,Credit Card,48924,24733,37,645716,N,F
PVTN9CCL5020,Q4,FY19,Retail,PVT Bank,Credit Card,48464,26925,52,648385,Y,M
PVTN67CCL11344,Q4,FY19,Retail,PVT Bank,Credit Card,49608,31348,45,617112,N,M
NBFCINCCL30AA0526,Q4,FY19,Retail,NBFC,Credit Card,52211,17426,36,612768,N,M
PVTN9CCL7731,Q4,FY20,Retail,PVT Bank,Credit Card,52419,28851,26,642784,N,M
NBFCIN29TWL7981,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,40330,25234,33,1367035,N,M
NBFCIN271TWL2797,Q4,FY20,Retail,NBFC,Two-Wheeler Loan,143100,94081,25,450576,Y,M
NBFCIN187TWL289,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,54570,33996,48,983070,N,F
NBFCIN327TWL4462,Q4,FY20,Retail,NBFC,Two-Wheeler Loan,44690,24805,27,1199100,N,M
NBFCIN412TWL3054,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,65270,40351,55,443289,N,M
NBFCIN177TWL10299,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,71400,47838,56,890715,Y,M
NBFCIN367TWL11083,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,54080,37128,24,1375418,N,M
NBFCIN129TWL11334,Q4,FY20,Retail,NBFC,Two-Wheeler Loan,84840,54507,48,918864,N,F
NBFCIN376TWL6239,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,69680,42612,56,561643,N,M
NBFCIN5TWL160,Q4,FY20,Retail,NBFC,Two-Wheeler Loan,60480,40572,27,702038,N,M
IC0700TWL25K,Q4,FY20,Retail,NBFC,Two-Wheeler Loan,53040,34476,44,900328,N,M
PVTN146TWL4564,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,47470,15369,36,293344,N,F
PVTN149TWL1793,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,66560,19673,48,686191,N,M
PVTN15TWL9179,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,87150,34312,35,436320,N,F
PVTN177TWL4967,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,64200,21780,37,568344,N,M
PVTN240TWL12497,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,35700,9900,34,266805,N,M
PVTN246TWL10512,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,153470,48499,52,907308,Y,M
PVTN257TWL260,Q4,FY21,Retail,PVT Bank,Two-Wheeler Loan,65280,23744,35,672880,N,M
PVTN272TWL10398,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,81900,32011,52,733944,Y,F
PVTN313TWL1083,Q4,FY21,Retail,PVT Bank,Two-Wheeler Loan,18700,5875,39,426332,N,M
PVTN364TWL1537,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,62640,22747,51,795572,N,M
PVTN42TWL12098,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,73500,21420,48,890295,Y,M
PVTN438TWL8353,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,41820,15202,31,602070,Y,M
PVTN446TWL4976,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,75260,25347,45,577215,N,M
PVTN50TWL3821,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,43460,13665,48,513585,N,F
PSUIN149TWL10699,Q4,FY21,Retail,PSU Bank,Two-Wheeler Loan,102300,37813,47,956964,Y,M
PSUIN229TWL1168,Q4,FY20,Retail,PSU Bank,Two-Wheeler Loan,65100,19530,35,208060,N,M
NBFCIN000COML83,Q1,FY20,Commercial,NBFC,Commercial Loan,12765600,4058200,48,4654125,N,M
NBFCIN000COML84,Q1,FY19,Commercial,NBFC,Commercial Loan,14295540,5048260,27,11677050,N,F
NBFCIN000COML98,Q1,FY19,Commercial,NBFC,Commercial Loan,146055840,78755600,33,56381850,N,M
PSUIN300392MICRO0130031,Q1,FY21,Commercial,PSU Bank,Commercial Loan,163465120,84113120,43,61894560,N,M
PSUIN300387MICRO0131618,Q1,FY20,Commercial,PSU Bank,Commercial Loan,8525520,4183820,26,3078660,N,M
PSUIN300454MICRO0126133,Q1,FY19,Commercial,PSU Bank,Commercial Loan,15939000,3042900,50,7317450,N,M
PVT00MICROV1933,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,86670,32011,41,858600,N,M
PSUIN300382MICRO0135266,Q1,FY21,Microfinance,PSU Bank,Microfinance Loan,5300,2332,57,37800,Y,M
PSUIN30015MICRO0142662,Q1,FY21,Microfinance,PSU Bank,Microfinance Loan,38760,16358,56,708344,N,M
PSUIN300231MICRO0140463,Q1,FY21,Microfinance,PSU Bank,Microfinance Loan,54060,24252,55,552303,Y,M
PSUIN300219MICRO0128020,Q1,FY19,Microfinance,PSU Bank,Microfinance Loan,69120,30131,41,660975,Y,F
PSUIN300301MICRO0111920,Q1,FY21,Microfinance,PSU Bank,Microfinance Loan,145520,48076,42,621495,N,M
NBFCIN0001166,Q1,FY19,Microfinance,NBFC,Microfinance Loan,7560,2427,46,333199,N,F
NBFCIN000101,Q1,FY21,Microfinance,NBFC,Microfinance Loan,7140,2018,33,470190,N,F
NBFCIN000633,Q1,FY20,Microfinance,NBFC,Microfinance Loan,65400,16692,45,436402,N,F
PVT00MICRO43,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,7350,3494,31,824803,Y,M
PVT00MICRO71,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,9090,4171,46,1220763,Y,F
PVT00MICROV210,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,29700,13759,45,827217,Y,F
PVT00MICROV1212,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,54540,22680,29,511888,Y,M
PVT00MICROV2434,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,106000,41820,50,408314,N,F
PVT00MICROV562,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,129150,48708,41,834750,Y,M
PSUIN300370MICRO0131752,Q1,FY20,Microfinance,PSU Bank,Microfinance Loan,6360,3300,22,987666,N,M
NBFCIN415AUTO37686,Q1,FY21,Retail,NBFC,Auto Loans,302906,317610,32,2470305,Y,M
IC00455AUL35206,Q1,FY20,Retail,PVT Bank,Auto Loans,263246,273672,27,1073836,Y,M
PSUNAUTO259LOA31440,Q1,FY20,Retail,PSU Bank,Auto Loans,189072,98336,52,2120976,N,F
NBFCIN010CCL13A,Q1,FY19,Retail,NBFC,Credit Card,20475,6037,51,296916,N,M
NBFCINCC3000AB8466,Q1,FY19,Retail,NBFC,Credit Card,19291,6883,56,288744,N,F
NBFCIN010CCL94,Q1,FY20,Retail,NBFC,Credit Card,10500,4869,29,304512,N,F
PVTN53CCL11428,Q1,FY19,Retail,PVT Bank,Credit Card,20088,12331,60,413712,Y,M
PVTN30CCL11724,Q1,FY20,Retail,PVT Bank,Credit Card,24745,10606,43,446028,Y,M
PVTN12CCL6132,Q1,FY21,Retail,PVT Bank,Credit Card,6360,1622,54,427176,N,M
PVTN56CCL7358,Q1,FY21,Retail,PVT Bank,Credit Card,19864,8646,38,469920,N,M
PVTN4CCL8358,Q1,FY19,Retail,PVT Bank,Credit Card,39567,8475,35,465648,N,F
PVTN94CCL3300,Q1,FY20,Retail,PVT Bank,Credit Card,33887,21812,38,440016,N,M
PSUN40CC7759,Q1,FY20,Retail,PSU Bank,Credit Card,17238,5903,46,869268,Y,M
PSUN12CC3086,Q1,FY20,Retail,PSU Bank,Credit Card,64766,13641,31,882768,N,M
PSUN46CC161,Q1,FY20,Retail,PSU Bank,Credit Card,45344,16161,55,900084,N,F
NBFCIN130TWL3753,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,38150,20776,34,874357,N,M
NBFCIN170TWL8707,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,116640,66744,49,525000,Y,F
NBFCIN244TWL3815,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,81370,55853,45,692076,Y,M
NBFCIN26TWL7611,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,67600,39208,33,678701,N,F
NBFCIN296TWL2190,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,56560,42504,26,1069572,N,M
NBFCIN351TWL4532,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,56560,39177,28,1078000,N,M
NBFCIN390TWL9221,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,34240,22297,36,893262,N,M
NBFCIN447TWL9883,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,99190,61497,45,1025762,Y,M
NBFCIN494TWL1865,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,61480,37862,45,1112004,Y,M
NBFCIN81TWL3205,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,108150,62315,35,617312,N,F
PVT202TWL11105,Q1,FY21,Retail,PVT Bank,Two-Wheeler Loan,68670,21571,57,441046,N,F
PVT39TWL10971,Q1,FY19,Retail,PVT Bank,Two-Wheeler Loan,24380,8765,49,842276,N,M
PVT454TWL1665,Q1,FY21,Retail,PVT Bank,Two-Wheeler Loan,55640,16437,31,639980,N,M
NBFCIN000COML104,Q2,FY20,Commercial,NBFC,Commercial Loan,5268900,2584270,41,1975837,Y,M
NBFCIN000COML355,Q2,FY21,Commercial,NBFC,Commercial Loan,7981600,3918240,37,3773120,N,F
NBFCIN000COML378,Q2,FY20,Commercial,NBFC,Commercial Loan,12269400,3866720,56,4475542,N,F
NBFCIN000COML68,Q2,FY20,Commercial,NBFC,Commercial Loan,17081480,4230460,42,6465420,N,F
NBFCIN000COML87,Q2,FY19,Commercial,NBFC,Commercial Loan,18018000,3672240,32,13642200,N,F
PVT00COM85,Q2,FY20,Commercial,PVT Bank,Commercial Loan,8353710,2949990,52,3194673,N,F
PVT00COM85,Q2,FY20,Commercial,PVT Bank,Commercial Loan,6511660,3225960,27,2262652,N,F
PVT00COM110,Q2,FY19,Commercial,PVT Bank,Commercial Loan,25436250,5038800,38,19258875,Y,M
PVT00COM166,Q2,FY21,Commercial,PVT Bank,Commercial Loan,19056700,3668860,52,9350250,N,M
PVT00COM185,Q2,FY20,Commercial,PVT Bank,Commercial Loan,6075680,3154680,52,3008630,Y,M
PVT00COM198,Q2,FY19,Commercial,PVT Bank,Commercial Loan,10693680,5294420,36,4010130,Y,M
PVT00COM54,Q2,FY21,Commercial,PVT Bank,Commercial Loan,13848900,4398550,31,9896737,Y,M
PSUIN300464MICRO0154,Q2,FY21,Commercial,PSU Bank,Commercial Loan,11320740,3600480,30,8490555,N,M
PSUIN300285MICRO0130176,Q2,FY21,Commercial,PSU Bank,Commercial Loan,8287400,3842340,40,5876520,N,M
PSUIN300432MICRO0112667,Q2,FY19,Commercial,PSU Bank,Commercial Loan,12676400,3140290,33,5877240,N,M
PSUIN300299MICRO0137150,Q2,FY21,Commercial,PSU Bank,Commercial Loan,146305440,69702120,40,53311770,N,M
PSUIN300160MICRO0123229,Q2,FY20,Commercial,PSU Bank,Commercial Loan,17540900,3508180,44,8940750,N,M
PSUIN300472MICRO0128926,Q2,FY19,Commercial,PSU Bank,Commercial Loan,18117240,4402320,48,6666975,N,F
PSUIN300301MICRO0111435,Q2,FY19,Commercial,PSU Bank,Commercial Loan,448578000,84731400,25,342663750,Y,M
PVT00MICROV2298,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,63800,20311,25,603200,Y,M
PVT00MICROV1783,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,61200,29892,36,436800,Y,F
PVT00MICROV488,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,83430,40435,36,787320,N,M
PVT00MICROV1748,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,128620,41724,39,842520,Y,M
PSUIN300392MICRO0138651,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,5300,1749,42,32400,N,F
PSUIN300359MICRO0145380,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,6480,2181,34,68640,N,M
PSUIN300161MICRO0133603,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,28890,11180,28,464736,N,M
PSUIN300288MICRO0116498,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,28620,10692,35,474331,Y,M
PSUIN30025MICRO0114805,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,34680,15935,25,401992,N,F
PSUIN300408MICRO0118283,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,37800,13597,41,794886,N,M
PSUIN300139MICRO0125779,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,38500,16170,41,500580,Y,M
PSUIN300275MICRO0125083,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,38500,16852,41,450870,Y,F
PSUIN300389MICRO0113563,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,38150,13356,47,624345,Y,F
PSUIN300352MICRO0110231,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,37440,15793,43,195728,N,M
PSUIN300117MICRO0116149,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,39960,16161,28,675400,N,F
PSUIN300366MICRO0142086,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,42230,15625,48,311369,Y,M
PSUIN30050MICRO0139496,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,54540,26136,36,386532,N,M
PSUIN300244MICRO0148973,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,56100,25778,43,670560,N,F
PSUIN300465MICRO0126067,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,61560,21945,43,463760,N,M
PSUIN30093MICRO0125019,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,66960,27193,56,390104,Y,M
PSUIN300213MICRO0140400,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,86920,36982,49,506212,Y,M
PSUIN300259MICRO0123116,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,90720,32054,38,616455,N,M
PSUIN300101MICRO0131085,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,90780,40450,27,495915,N,F
PSUIN300320MICRO0149278,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,102600,38988,28,596679,N,M
PSUIN300450MICRO0147219,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,109200,54080,45,201344,N,M
PSUIN300295MICRO014295,Q2,FY21,Microfinance,PSU Bank,Microfinance Loan,109200,44982,30,440265,Y,M
PSUIN300407MICRO0121950,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,125350,50439,46,303020,N,M
PSUIN30083MICRO0126827,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,123900,46728,45,720036,N,M
